Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
15/3/2022,, 51, PASAJERO, AVENIDA LUIS BATLLE BERRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 562065, 6147575 
15/3/2022,, 51, CONDUCTOR, AVENIDA LUIS BATLLE BERRES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, CAMION, 1, 562065, 6147575 
15/3/2022,, 56, PASAJERO, DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 21, CANELONES, PANDO, AUTO, 1, 595220, 6157065 
15/3/2022,, 28, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MARTES, MASCULINO, 23, RIVERA, RIVERA, MOTO, 1, 638960, 6579845 
15/3/2022,, 26, PASAJERO, CARRERAS NACIONALES, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, FEMENINO, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577505, 6143775 
15/3/2022,, 3, PASAJERO, CARRERAS NACIONALES, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577505, 6143775 
15/3/2022,, 24, CONDUCTOR, CARRERAS NACIONALES, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 22, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577505, 6143775 
15/3/2022,, 23, CONDUCTOR, SIN DATOS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 23, CANELONES, SALINAS, MOTO, 1, 605765, 6151250 
15/3/2022,, SIN DATOS, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, SIN DATOS, 23, CANELONES, SALINAS, AUTO, 1, 605765, 6151250 
15/3/2022,, 32, CONDUCTOR, SIN DATOS, RURAL     , ILESO, CAÍDA, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 22, TACUAREMBO, SIN DATOS, CAMION, 1, 588270, 6452595 
15/3/2022,, 41, PASAJERO, SIN DATOS, RURAL     , ILESO, CAÍDA, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 22, TACUAREMBO, SIN DATOS, OMNIBUS, 1, 588270, 6452595 
15/3/2022,, 44, CONDUCTOR, SIN DATOS, RURAL     , ILESO, CAÍDA, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 22, TACUAREMBO, SIN DATOS, OMNIBUS, 1, 588270, 6452595 
16/3/2022,, 39, CONDUCTOR, SIN DATOS, RURAL     , ILESO, ATROPELLO DE ANIMALES, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 4, FLORES, SIN DATOS, AUTO, 1, 532225, 6302360 
16/3/2022,, 34, CONDUCTOR, BOHANES, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 7, ARTIGAS, BELLA UNION, MOTO, 1, 443305, 6653040 
16/3/2022,, 73, CONDUCTOR, BOHANES, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 7, ARTIGAS, BELLA UNION, AUTO, 1, 443305, 6653040 
16/3/2022,, SIN DATOS, CONDUCTOR, NICARAGUA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575240, 6138675 
16/3/2022,, 29, CONDUCTOR, NICARAGUA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575240, 6138675 
16/3/2022,, 56, CONDUCTOR, AVENIDA WILSON FERREIRA ALDUNATE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 7, MALDONADO, MALDONADO, MOTO, 1, 685520, 6137940 
16/3/2022,, SIN DATOS, CONDUCTOR, AVENIDA JOAQUIN SUAREZ, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573470, 6141460 
16/3/2022,, 24, CONDUCTOR, SIN DATOS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 7, CANELONES, LAGOMAR, MOTO, 1, 591785, 6145955 
16/3/2022,, 40, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 7, CANELONES, LAGOMAR, AUTO, 1, 591785, 6145955 
16/3/2022,, 64, CONDUCTOR, SIN DATOS, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 7, CANELONES, LAGOMAR, MOTO, 1, 591785, 6145955 
15/3/2022,, SIN DATOS, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576510, 6138400 
15/3/2022,, 76, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576510, 6138400 
16/3/2022,, 53, CONDUCTOR, HIPOLITO YRIGOYEN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 580980, 6140605 
16/3/2022,, 60, CONDUCTOR, HIPOLITO YRIGOYEN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 8, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 580980, 6140605 
15/3/2022,, 27, CONDUCTOR, ABAYUBA, URBANA    , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 17, RIO NEGRO, FRAY BENTOS, CAMION, 1, 380255, 6332990 
16/3/2022,, 57, CONDUCTOR, MIGUELETE, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574525, 6138065 
16/3/2022,, 68, PASAJERO, MIGUELETE, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 574525, 6138065 
16/3/2022,, 57, CONDUCTOR, BULEVAR APARICIO SARAVIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 9, CERRO LARGO, RIO BRANCO, MOTO, 1, 839325, 6387980 
16/3/2022,, 32, CONDUCTOR, CAMINO LAS HIGUERITAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 566160, 6146110 
16/3/2022,, 61, CONDUCTOR, CAMINO LAS HIGUERITAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 7, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 566160, 6146110 
16/3/2022,, 46, PEATÓN, AVENIDA DAMASO ANTONIO LARRAÑAGA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 577700, 6142585 
16/3/2022,, 52, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRAÑAGA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577700, 6142585 
16/3/2022,, 53, CONDUCTOR, JOSE ENRIQUE RODO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 11, COLONIA, ROSARIO, MOTO, 1, 467850, 6202395 
16/3/2022,, 68, CONDUCTOR, JOSE ENRIQUE RODO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 11, COLONIA, ROSARIO, MOTO, 1, 467850, 6202395 
16/3/2022,, 47, CONDUCTOR, GREGORIO SANABRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 10, TREINTA Y TRES, TREINTA Y TRES, AUTO, 1, 743680, 6319435 
16/3/2022,, 66, CONDUCTOR, GREGORIO SANABRIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, TREINTA Y TRES, TREINTA Y TRES, AUTO, 1, 743680, 6319435 
16/3/2022,, 21, CONDUCTOR, LOS ARRAYANES KM 4.900, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 12, MALDONADO, SIN DATOS, MOTO, 1, 662985, 6143195 
16/3/2022,, 26, CONDUCTOR, CAMINO SANTA LUCIA, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 10, LAVALLEJA, SIN DATOS, AUTO, 1, 658245, 6204665 
16/3/2022,, 27, CONDUCTOR, FRANCISCO MARTINEZ, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 12, MALDONADO, MALDONADO, MOTO, 1, 687145, 6136800 
16/3/2022,, 55, PEATÓN, FRANCISCO MARTINEZ, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 12, MALDONADO, MALDONADO, SIN DATOS, 1, 687145, 6136800 
16/3/2022,, 27, CONDUCTOR, CAMINO DE LOS SIETE CERROS, SUBURBANA , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 584210, 6148145 
16/3/2022,, 36, CONDUCTOR, VIA_PUBLICA, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, DURAZNO, DURAZNO, AUTO, 1, 544460, 6306480 
16/3/2022,, 53, CONDUCTOR, FEDERICO PAULLIER, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 12, SAN JOSE, ECILDA PAULLIER, MOTO, 1, 495445, 6198530 
16/3/2022,, SIN DATOS, CONDUCTOR, GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, FLORIDA, FLORIDA, AUTO, 1, 572360, 6226230 
16/3/2022,, 52, CONDUCTOR, GENERAL FLORES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 13, FLORIDA, FLORIDA, AUTO, 1, 572360, 6226230 
16/3/2022,, 23, CONDUCTOR, ALBERTO FLANGINI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572340, 6141270 
16/3/2022,, 43, CONDUCTOR, ALBERTO FLANGINI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 572340, 6141270 
16/3/2022,, 47, CONDUCTOR, RUTA 10 KM 96, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 14, MALDONADO, PLAYA GRANDE, MOTO, 1, 655185, 6142325 
16/3/2022,, 24, CONDUCTOR, LANUS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 571170, 6148130 
16/3/2022,, 45, CONDUCTOR, LANUS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 571170, 6148130 
16/3/2022,, SIN DATOS, CONDUCTOR, DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 14, LAVALLEJA, MINAS, AUTO, 1, 661705, 6195380 
15/3/2022,, SIN DATOS, CONDUCTOR, RUTA 39 ANTES DEL FRIGORIFICO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 16, MALDONADO, SIN DATOS, CAMION, 1, 688170, 6143950 
15/3/2022,, 26, CONDUCTOR, RUTA 39 ANTES DEL FRIGORIFICO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 16, MALDONADO, SIN DATOS, AUTO, 1, 688170, 6143950 
16/3/2022,, SIN DATOS, CONDUCTOR, GENERAL APARICIO SARAVIA, URBANA    , ILESO, DESPISTE, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 13, CERRO LARGO, MELO, MOTO, 1, 766410, 6415070 
16/3/2022,, 42, CONDUCTOR, GENERAL APARICIO SARAVIA, URBANA    , ILESO, DESPISTE, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 13, CERRO LARGO, MELO, MOTO, 1, 766410, 6415070 
16/3/2022,, 46, CONDUCTOR, BARON DE RIO BRANCO, SUBURBANA , ILESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 11, CANELONES, COLONIA NICOLICH, AUTO, 1, 591565, 6146575 
16/3/2022,, 21, CONDUCTOR, JULIO J. MARTINEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 15, ROCHA, ROCHA, MOTO, 1, 745170, 6180140 
16/3/2022,, 42, CONDUCTOR, JULIO J. MARTINEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 15, ROCHA, ROCHA, MOTO, 1, 745170, 6180140 
16/3/2022,, 56, CONDUCTOR, GENERAL ARTIGAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 15, CANELONES, PANDO, AUTO, 1, 595250, 6157285 
16/3/2022,, 24, CONDUCTOR, GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 15, CANELONES, PANDO, MOTO, 1, 595250, 6157285 
16/3/2022,, 31, CONDUCTOR, AVENIDA MANUEL ORIBE, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 16, SALTO, SALTO, MOTO, 1, 411335, 6527200 
16/3/2022,, 30, CONDUCTOR, PRESIDENTE FELICIANO ALBERTO VIERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 16, RIVERA, RIVERA, MOTO, 1, 639305, 6579625 
16/3/2022,, 32, CONDUCTOR, PRESIDENTE FELICIANO ALBERTO VIERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, RIVERA, RIVERA, AUTO, 1, 639305, 6579625 
16/3/2022,, 21, CONDUCTOR, DOCTOR POUEY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 14, CANELONES, SIN DATOS, MOTO, 1, 571065, 6155910 
16/3/2022,, 37, CONDUCTOR, DOCTOR POUEY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 14, CANELONES, SIN DATOS, AUTO, 1, 571065, 6155910 
16/3/2022,, 83, PASAJERO, RUTA50, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 16, COLONIA, SIN DATOS, AUTO, 1, 442580, 6206375 
16/3/2022,, 85, CONDUCTOR, RUTA50, SUBURBANA , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 16, COLONIA, SIN DATOS, AUTO, 1, 442580, 6206375 
16/3/2022,, 30, CONDUCTOR, VIA_PUBLICA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 16, MALDONADO, MALDONADO, AUTO, 1, 686505, 6135120 
16/3/2022,, 15, CONDUCTOR, GENERAL APARICIO SARAVIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 17, TACUAREMBO, TACUAREMBO, MOTO, 1, 596885, 6491710 
16/3/2022,, 82, CONDUCTOR, GENERAL APARICIO SARAVIA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, TACUAREMBO, TACUAREMBO, AUTO, 1, 596885, 6491710 
16/3/2022,, 53, CONDUCTOR, JOSE ELLAURI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 17, LAVALLEJA, MINAS, BICICLETA, 1, 662435, 6195020 
16/3/2022,, 36, CONDUCTOR, JOSE ELLAURI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, LAVALLEJA, MINAS, AUTO, 1, 662435, 6195020 
16/3/2022,, 23, CONDUCTOR, CONTINUACION ERWIN HODEL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 17, COLONIA, NUEVA HELVECIA, MOTO, 1, 478975, 6205130 
16/3/2022,, 64, CONDUCTOR, JUANA DE AMERICA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, MALDONADO, EL TESORO, AUTO, 1, 694685, 6136110 
16/3/2022,, 30, CONDUCTOR, LUIS DREYER, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, COLONIA, NUEVA HELVECIA, AUTO, 1, 478700, 6206165 
16/3/2022,, 70, CONDUCTOR, SIN DATOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, FLORIDA, FLORIDA, AUTO, 1, 572300, 6228475 
16/3/2022,, 73, PASAJERO, SIN DATOS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 18, FLORIDA, FLORIDA, MOTO, 1, 572300, 6228475 
16/3/2022,, 70, CONDUCTOR, SIN DATOS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 18, FLORIDA, FLORIDA, MOTO, 1, 572300, 6228475 
16/3/2022,, 35, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 580040, 6139130 
16/3/2022,, 43, CONDUCTOR, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 580040, 6139130 
16/3/2022,, 43, PASAJERO, VIA_PUBLICA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 566575, 6143085 
16/3/2022,, 27, CONDUCTOR, VIA_PUBLICA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MIÉRCOLES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 566575, 6143085 
16/3/2022,, 75, CONDUCTOR, PAULA BERMUDEZ DE GODOY, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 18, TACUAREMBO, PASO DE LOS TOROS, MOTO, 1, 545185, 6370050 
16/3/2022,, 66, CONDUCTOR, PAULA BERMUDEZ DE GODOY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, TACUAREMBO, PASO DE LOS TOROS, AUTO, 1, 545185, 6370050 
16/3/2022,, 53, PEATÓN, AVENIDA ITALIA, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 578160, 6139100 
16/3/2022,, 77, CONDUCTOR, AVENIDA ITALIA, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 578160, 6139100 
16/3/2022,, 27, CONDUCTOR, SIN DATOS, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 18, PAYSANDU, CHACRAS DE PAYSANDU, AUTO, 1, 401910, 6417685 
16/3/2022,, 39, CONDUCTOR, SIN DATOS, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, PAYSANDU, CHACRAS DE PAYSANDU, AUTO, 1, 401910, 6417685 
16/3/2022,, 61, CONDUCTOR, MONTE CASEROS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 576975, 6139840 
16/3/2022,, 53, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573980, 6139175 
16/3/2022,, 21, PASAJERO, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573980, 6139175 
16/3/2022,, 46, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573980, 6139175 
16/3/2022,, 63, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 17, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573980, 6139175 
16/3/2022,, 42, PASAJERO, AVENIDA OCHO DE OCTUBRE, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579035, 6140870 
16/3/2022,, 42, PASAJERO, AVENIDA OCHO DE OCTUBRE, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, FEMENINO, 20, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579035, 6140870 
16/3/2022,, 10, PASAJERO, AVENIDA OCHO DE OCTUBRE, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579035, 6140870 
16/3/2022,, 42, CONDUCTOR, AVENIDA OCHO DE OCTUBRE, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MIÉRCOLES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 579035, 6140870 
16/3/2022,, 43, CONDUCTOR, AVENIDA OCHO DE OCTUBRE, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 579035, 6140870 
16/3/2022,, 24, CONDUCTOR, SIN DATOS, SUBURBANA , HERIDO LEVE, ATROPELLO DE ANIMALES, SIN DATOS, USA CASCO, MIÉRCOLES, MASCULINO, 20, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 568080, 6142165 
